STATION,NAME,DATE,AWND,PGTM,PRCP,PSUN,SNOW,SNWD,TSUN,WDF5,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT22
USW00014755,"MOUNT WASHINGTON, NH US",7/9/2011,38.7,1419,0.37,6,0,0,60,320,66,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/10/2011,20.36,2301,0,91,0,0,850,270,38,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/11/2011,36.46,2357,0.05,24,0,0,220,270,68.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/12/2011,38.92,2153,0.57,0,0,0,0,320,68,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/13/2011,31.54,930,0.02,5,0,0,45,270,61.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/14/2011,26.62,1914,0.01,59,0,0,545,360,45,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/15/2011,17.9,11,0,77,0,0,709,360,34.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/16/2011,18.57,2351,0,94,0,0,867,270,38.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/17/2011,43.17,2238,0,54,0,0,495,270,76.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/18/2011,42.73,904,0.38,0,0,0,0,270,72.9,,1,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/19/2011,30.42,946,0,64,0,0,585,360,55.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/20/2011,38.48,2357,0,54,0,0,495,270,59.9,,1,,,,,1,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/21/2011,55.7,1439,0,26,0,0,235,270,87.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/22/2011,48.32,532,0,37,0,0,340,270,82.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/23/2011,39.59,2346,0.05,23,0,0,211,270,74.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/24/2011,24.61,17,0,72,0,0,655,320,66.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/25/2011,16.78,2354,0.47,16,0,0,145,230,47,,1,1,,,,,,,,1,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/26/2011,29.3,2,0.39,0,0,0,0,230,51.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/27/2011,33.78,354,0.18,0,0,0,0,320,59.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/28/2011,9.84,509,0,97,0,0,870,360,25.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/29/2011,19.69,614,0.1,1,0,0,5,230,36.9,,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/30/2011,38.03,259,0.05,0,0,0,0,320,70.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/31/2011,13.65,2159,0,100,0,0,892,320,42.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/1/2011,24.61,1849,1.24,50,0.6,0,445,270,59.1,,1,1,,1,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/2/2011,29.97,1351,0.56,21,0,0,185,360,62,,1,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/3/2011,10.51,22,0,33,0,0,295,360,33.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/4/2011,7.83,1834,0,22,0,0,191,320,19,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/5/2011,14.76,2228,0,37,0,0,325,270,33.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/6/2011,14.32,135,0,24,0,0,215,270,40,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/7/2011,14.76,449,0.26,3,0,0,30,180,31.1,,1,,,,,,,,,1,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/8/2011,21.03,425,0.05,0,0,0,0,320,42.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/9/2011,16.11,2227,0.05,52,0,0,450,140,59.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/10/2011,23.26,302,0.22,2,0,0,15,140,53.9,,1,1,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/11/2011,32.88,2207,0,16,0,0,140,270,61.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/12/2011,38.25,104,0,1,0,0,10,270,59.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/13/2011,18.34,157,0,27,0,0,235,320,40.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/14/2011,16.11,1721,0.06,12,0,0,105,180,34.9,,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/15/2011,23.04,1404,0.88,0,0,0,0,140,47,,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/16/2011,29.75,2235,0.57,11,0,0,95,360,64,,1,,,,,,,,,1,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/17/2011,24.38,8,0,99,0,0,841,320,51,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/18/2011,29.08,1223,0,56,0,0,475,270,51,,1,,,,,,,,1,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/19/2011,20.58,105,0.05,50,0,0,420,270,40,,1,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/20/2011,13.2,1707,0,90,0,0,757,270,34,,1,,,,,,,,1,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/21/2011,21.7,2311,1.25,22,0,0,187,230,68.9,,1,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/22/2011,54.8,1201,0.38,0,0,0,0,270,87.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/23/2011,40.04,30,0.03,19,0,0,160,270,63.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/24/2011,26.84,2320,0,58,0,0,478,230,64,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/25/2011,43.84,425,0.45,0,0,0,0,270,74,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/26/2011,26.4,429,0,75,0,0,618,270,66,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/27/2011,23.71,429,0,4,0,0,31,270,49,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/28/2011,44.74,1414,6.66,0,0,0,0,140,104,,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/29/2011,47.65,135,0.12,26,0,0,212,270,119.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/30/2011,31.54,2215,0,46,0,0,370,270,50.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/31/2011,26.84,510,0,36,0,0,290,320,53,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/1/2011,11.63,431,0,11,0,0,85,270,29.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/2/2011,11.41,2255,0,77,0,0,615,270,32,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/3/2011,25.72,821,0.37,1,0,0,5,320,45,,1,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/4/2011,30.42,1938,0.78,18,0,0,140,270,78.1,,1,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/5/2011,34,536,1.99,0,0,0,0,230,70,,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/6/2011,23.26,44,0.45,0,0,0,0,360,46.1,,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/7/2011,21.47,513,0.52,0,0,0,0,140,36.9,,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/8/2011,16.78,40,0.26,43,0,0,340,230,31.1,,1,,,,,,,,,1,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/9/2011,36.01,2126,0,40,0,0,315,320,70,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/10/2011,29.53,49,0,100,0,0,779,320,62,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/11/2011,31.76,2359,0,21,0,0,160,270,61.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/12/2011,29.75,220,0,3,0,0,21,270,66.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/13/2011,31.54,2357,0,32,0,0,245,270,79,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/14/2011,41.61,2,0.19,6,0,0,45,270,83,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/15/2011,36.24,2315,0.46,0,0.1,0,0,270,80.1,,1,,,,,,,,,1,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/16/2011,54.36,55,0.15,0,0.8,0,0,320,77,,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",9/17/2011,16.55,140,0,53,0,1,400,360,49,,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",9/18/2011,10.07,935,0,7,0,0,55,90,23.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/19/2011,13.2,2347,0,94,0,0,705,230,40.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/20/2011,37.8,1804,0.02,0,0,0,0,270,59.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/21/2011,21.92,2058,0,99,0,0,740,270,42.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/22/2011,22.82,320,0.15,2,0,0,15,230,45,,1,,,,,,,,,1,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/23/2011,14.09,2217,0.03,49,0,0,365,140,40.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/24/2011,18.12,245,0.18,0,0,0,0,180,44.1,,1,,,,,,,,,1,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/25/2011,33.11,1829,0,80,0,0,585,320,51,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/26/2011,29.3,25,0,98,0,0,717,320,47,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/27/2011,13.65,527,0,100,0,0,728,320,27.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/28/2011,17,1815,0,63,0,0,460,230,42.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/29/2011,36.24,1919,2.39,0,0,0,0,180,68.9,,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/30/2011,38.7,447,1.25,35,0,0,255,270,72.9,,1,1,,,,,,,,1,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/1/2011,21.03,2333,0.46,0,0,0,0,140,51.9,,1,,,,,,,,,1,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/2/2011,42.05,1112,0.75,0,0,0,0,90,79,,1,,,,,,,,,1,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/3/2011,18.12,2129,0.09,57,0,0,406,140,34.9,,1,,,,,,,,,1,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/4/2011,26.62,1810,0.17,0,0,0,0,360,50.1,,1,,,,,,,,,1,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/5/2011,47.87,1259,0.11,0,0.3,0,0,360,83.9,,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",10/6/2011,59.73,711,0,100,0,0,702,320,97.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/7/2011,41.61,444,0,100,0,0,699,320,61.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/8/2011,51.9,2111,0,100,0,0,695,320,78.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/9/2011,53.91,2354,0,100,0,0,692,320,76.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/10/2011,54.13,929,0,40,0,0,276,320,83,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/11/2011,9.62,217,0,100,0,0,687,320,19.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/12/2011,12.53,2120,0,18,0,0,122,230,34,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/13/2011,21.47,1157,0.61,0,0,0,0,140,38.9,,1,,,,,,,,,1,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/14/2011,34,1718,4.38,0,0,0,0,140,66.9,,1,,,,,,,,,1,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/15/2011,49.21,2158,1.36,0,1.2,0,0,270,91,,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",10/16/2011,57.49,225,0.1,6,0.6,1,40,270,97.1,,1,,,,1,,1,,,,,,,1,
USW00014755,"MOUNT WASHINGTON, NH US",10/17/2011,52.12,1904,0.32,0,1.1,2,0,270,79,,1,,1,,,,,,,,,,1,,1
USW00014755,"MOUNT WASHINGTON, NH US",10/18/2011,46.3,15,0.02,0,0.1,2,0,270,70,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",10/19/2011,36.91,2045,0.28,0,0,2,0,90,81,,1,,,,,,,,,,,1,1,,
USW00014755,"MOUNT WASHINGTON, NH US",10/20/2011,36.46,1621,0.62,0,0.1,0,2,180,74.9,,1,,,,1,,,,,1,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/21/2011,35.12,17,0.03,0,0,0,0,270,55.9,,1,,,,1,,,,,,,,1,1,
USW00014755,"MOUNT WASHINGTON, NH US",10/22/2011,22.37,2209,0.14,0,1.2,0,0,270,45,,1,,,,,,,,,,1,,1,1,
USW00014755,"MOUNT WASHINGTON, NH US",10/23/2011,17.67,21,0,72,0,1,471,320,38,,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",10/24/2011,25.95,2352,0.17,96,0.8,1,622,270,59.9,,1,,,,,,,,,,,,1,,1
USW00014755,"MOUNT WASHINGTON, NH US",10/25/2011,56.82,829,0.05,0,0.5,1,0,270,85,,1,,,,,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",10/26/2011,34.9,149,0.06,61,0.4,1,392,270,77,,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",10/27/2011,27.29,2330,0.38,0,3.6,3,0,320,70,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",10/28/2011,50.33,749,0.06,19,0.7,5,120,320,82.1,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",10/29/2011,21.7,2123,0.71,38,5.4,5,243,50,53.9,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",10/30/2011,50.33,1528,0.74,0,4.7,11,0,360,83,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",10/31/2011,27.74,232,0,21,0,11,130,320,59.1,,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",11/1/2011,14.54,338,0,92,0,11,575,270,30,,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",11/2/2011,19.69,2359,0,100,0,11,622,270,33.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/3/2011,40.49,1519,0.08,64,0.6,10,396,270,59.1,,1,,,,1,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",11/4/2011,44.74,815,0.06,0,0.8,10,0,360,70.9,,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",11/5/2011,25.5,3,0,100,0,11,614,360,51,,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",11/6/2011,39.82,1304,0,100,0,10,611,270,53.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/7/2011,47.65,2054,0,60,0,10,366,270,80.1,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/8/2011,50.11,108,0,91,0,4,552,270,85,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/9/2011,31.54,2257,0,32,0,2,196,180,55.9,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/10/2011,30.2,59,1.02,0,0,0,0,230,63.1,,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/11/2011,48.77,2243,0.36,0,2.4,0,0,270,95.1,,1,,,,,,,,,,1,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",11/12/2011,61.74,544,0.05,7,0.4,2,40,270,98,,1,,,,,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",11/13/2011,44.29,1532,0,36,0,2,213,230,80.1,,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",11/14/2011,46.3,1129,0.08,14,0,1,80,270,74,,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/15/2011,52.12,745,0,0,0,0,0,270,83,,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",11/16/2011,36.91,1406,0.53,15,0,0,89,230,59.1,,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/17/2011,46.3,2134,0.19,4,1.9,0,25,320,74,,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",11/18/2011,50.55,1343,0.12,0,2,2,0,270,74,,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",11/19/2011,55.7,1349,0,83,0,2,480,270,81,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/20/2011,61.52,951,0.19,0,0,1,0,270,91.9,,1,,,,,,,,,,,,1,,1
USW00014755,"MOUNT WASHINGTON, NH US",11/21/2011,30.87,410,0,100,0,1,577,270,64,,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",11/22/2011,25.5,618,0.01,86,0.5,0,491,270,44.1,,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",11/23/2011,30.2,559,1.18,0,9.4,6,0,140,57.9,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",11/24/2011,46.75,1210,0,94,0,8,539,320,66.9,,1,,,,,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",11/25/2011,61.29,1720,0,80,0,6,454,270,91.9,,,,,,,,1,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/26/2011,43.84,138,0,0,0,5,0,270,77,,1,,,,1,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",11/27/2011,36.91,2331,0.02,30,0,5,170,230,70.9,,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",11/28/2011,57.94,827,0.02,0,0,3,0,270,87,,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/29/2011,42.73,2301,1.05,0,0,2,0,140,89,,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/30/2011,44.29,112,1.99,16,0.6,0,90,140,85.9,,1,,,,1,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",12/1/2011,35.34,331,0,100,0,0,559,320,61.1,,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",12/2/2011,38.03,2318,0.07,41,0.8,0,229,320,63.1,,1,,,,,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",12/3/2011,25.5,17,0,100,0,1,556,320,53.9,,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",12/4/2011,50.33,1027,0,98,0,1,542,230,72,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",12/5/2011,45.41,304,0,6,0,0,35,270,70,,1,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",12/6/2011,41.83,309,0.56,0,0,0,0,230,70.9,,1,,,,,,,,,1,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",12/7/2011,33.11,623,0.52,0,4.1,0,0,270,53.9,,1,,,,,,,,,,,,1,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/8/2011,62.41,820,0.7,0,5,6,0,320,117,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/9/2011,49.21,37,0.04,2,1,6,10,270,72.9,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/10/2011,51,1439,0.12,0,1.6,7,0,270,70,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/11/2011,46.98,2032,0.04,69,0.6,8,377,270,68.9,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/12/2011,36.01,32,0,100,0,8,547,270,63.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",12/13/2011,29.08,1623,0,27,0,8,148,320,42.9,,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",12/14/2011,25.5,2303,0.01,29,0.2,9,160,270,38,,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/15/2011,57.04,902,0.6,0,0.3,9,0,270,100,,1,,,,,,,,,,,1,1,1,
USW00014755,"MOUNT WASHINGTON, NH US",12/16/2011,69.12,940,0.25,0,1.6,6,0,270,116.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",12/17/2011,29.97,19,0.06,34,1.3,6,185,270,65.1,,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/18/2011,18.79,2336,0,100,0,7,543,270,38,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",12/19/2011,55.7,1426,0.04,0,0.5,7,0,270,87.9,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/20/2011,53.02,746,0.14,73,1.2,8,395,320,95.1,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/21/2011,49.21,2334,0.7,0,1,7,0,270,76.1,,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/22/2011,53.24,338,0.1,50,0.2,6,270,270,85.9,,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/23/2011,42.5,1547,0.6,0,5.6,7,0,270,85.9,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/24/2011,29.3,6,0,64,0,9,346,320,55.9,,,,,,,,1,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",12/25/2011,42.95,2220,0.13,0,1.7,9,0,270,66,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/26/2011,49.44,1241,0.1,44,0.9,10,238,320,78.1,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/27/2011,52.12,2117,1.96,16,6.9,9,85,140,99.1,,1,,1,,,,,,,,,,1,1,
USW00014755,"MOUNT WASHINGTON, NH US",12/28/2011,61.96,2105,0.48,0,1.5,15,0,270,104,,1,,,,1,,1,,,,,,,1,
USW00014755,"MOUNT WASHINGTON, NH US",12/29/2011,80.31,530,0,97,0,15,530,320,121.9,,1,,,,,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",12/30/2011,39.37,12,0.21,0,2.2,15,0,270,59.9,,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/31/2011,37.58,801,0.03,0,0.4,17,0,180,64,,1,,,,1,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/1/2012,35.57,2052,0.02,100,0.3,17,548,230,70,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/2/2012,53.46,1911,0.29,0,2.9,18,0,270,81,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/3/2012,46.53,107,0.02,74,0.4,20,404,270,66.9,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/4/2012,46.75,433,0.01,34,0.3,19,185,320,66,,,,,,,,1,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",1/5/2012,55.92,1459,0.17,0,2.4,20,0,270,89,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/6/2012,46.75,2146,0.07,0,1.3,21,0,270,70,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/7/2012,44.96,2350,0.03,11,0.8,21,60,270,72,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/8/2012,50.11,241,0.06,0,0.9,22,0,270,74.9,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/9/2012,41.16,1647,0.01,0,0.3,23,0,270,57,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/10/2012,57.94,1658,0.13,0,1.4,23,0,270,94,,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/11/2012,36.24,41,0,67,0,22,376,270,70.9,,,,,,,,1,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",1/12/2012,38.92,1523,0.59,0,6.7,22,0,90,76.1,,1,,,,,,1,,,,1,,,1,
USW00014755,"MOUNT WASHINGTON, NH US",1/13/2012,54.58,2202,0.42,0,2.7,26,0,270,110.1,,1,,,,1,,1,,,,1,,,,
USW00014755,"MOUNT WASHINGTON, NH US",1/14/2012,56.82,16,0.02,31,0.4,27,176,270,100.9,,1,,,,,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",1/15/2012,46.53,2025,0,98,0,27,556,320,72,,1,,,,,,1,,,,,,,,1
